Ticker,Date,Sentiment_Weighted,Sentiment_MA,Tweets,Tweets_MA,Adj Close,Percent_Change,Percent_Change_Bin
aal,2016-04-28,0.6229508196721312,0.6518055331687774,61,88.66666666666667,34.468360900878906,-3.5585391858980353,0
aal,2016-04-29,0.4642857142857143,0.6051022364654807,112,95.66666666666667,33.241790771484375,-0.4625472909764117,0
aal,2016-05-02,0.5882352941176471,0.6035209782837866,17,50.0,33.08803176879883,0.4356784068489272,1
aal,2016-05-03,0.4,0.5767235926628717,65,37.666666666666664,33.2321891784668,-3.9618295979197415,0
aal,2016-05-04,0.3925233644859813,0.46025288620120947,107,63.0,31.915586471557617,-1.2044612073692451,0
aal,2016-05-05,0.5543478260869565,0.4489570635243127,92,88.0,31.53117561340332,0.6705111848548828,1
aal,2016-05-06,0.4,0.4489570635243127,75,91.33333333333333,31.742595672607422,-0.2724689708646588,0
aal,2016-05-09,0.6,0.33095238095238094,15,44.333333333333336,31.65610694885254,2.519751107991919,2
aal,2016-05-10,0.5737704918032787,0.3555425448868072,61,34.666666666666664,32.45376205444336,-2.6947153701784465,0
aal,2016-05-11,0.4888888888888889,0.5542197935640559,90,55.333333333333336,31.579225540161133,-4.656110439039784,0
aal,2016-05-12,0.7777777777777778,0.613479052823315,54,68.33333333333333,30.108861923217773,0.574525765858569,1
aal,2016-05-13,0.09022556390977443,0.45229741019214703,133,92.33333333333333,30.281845092773438,1.9359038895951697,1
aal,2016-05-16,0.18518518518518517,0.5797325102880658,27,46.666666666666664,30.868072509765625,1.6189192128405194,1
aal,2016-05-17,0.2898550724637681,0.4500134192163177,69,42.666666666666664,31.367801666259766,-0.0919020961144934,0
aal,2016-05-18,0.3333333333333333,0.26945786366076224,87,61.0,31.338973999023438,-1.4106138723195771,0
aal,2016-05-19,0.6764705882352942,0.43321966467746525,68,74.66666666666667,30.896902084350586,-0.43546851247385776,0
aal,2016-05-20,0.6341463414634146,0.5479834210106808,41,65.33333333333333,30.76235580444336,-0.8747152681733872,0
aal,2016-05-23,1.1818181818181819,0.681894576012223,11,38.333333333333336,30.49327278137207,1.3236667178115669,1
aal,2016-05-24,0.4594594594594595,0.6255239196415667,37,27.333333333333332,30.896902084350586,0.0622018504371491,1
aal,2016-05-25,0.29411764705882354,0.6451317627788217,68,38.666666666666664,30.916120529174805,-2.051600995030467,0
aal,2016-05-26,0.4576271186440678,0.40373474172078366,59,54.666666666666664,30.281845092773438,0.4442944524983172,1
aal,2016-05-27,0.3584905660377358,0.37007844391354244,53,60.0,30.416385650634766,0.8215052587498661,1
aal,2016-05-31,0.38095238095238093,0.4770258980785296,21,20.333333333333332,30.666257858276367,0.12533935449858813,1
aal,2016-06-01,0.38636363636363635,0.43037518037518036,44,28.666666666666668,30.704694747924805,-0.8763579162091362,0
aal,2016-06-02,0.4375,0.4016053391053391,32,32.333333333333336,30.435611724853516,-2.7155060097038164,0
aal,2016-06-03,0.5151515151515151,0.4463383838383838,33,36.333333333333336,29.609130859375,1.4605527337791413,1
aal,2016-06-06,0.6206896551724138,0.6867816091954023,29,48.666666666666664,30.041587829589844,3.5188912769697156,2
aal,2016-06-07,0.3548387096774194,0.5550611790878754,93,50.333333333333336,31.098718643188477,0.46351094792693726,1
aal,2016-06-08,0.6580645161290323,0.5445309603262886,155,92.33333333333333,31.24286460876465,2.73765512498918,2
aal,2016-06-09,0.5316455696202531,0.5148495984755682,79,109.0,32.09818649291992,-0.7784739564460574,0
aal,2016-06-10,0.449438202247191,0.5463827626654921,89,107.66666666666667,31.848310470581055,-4.043446256957628,0
aal,2016-06-13,0.22727272727272727,0.4643813589223018,22,74.0,30.5605411529541,-4.528293761438973,0
aal,2016-06-14,0.5294117647058824,0.4672819274337301,119,57.333333333333336,29.17667007446289,0.4281891495169887,1
aal,2016-06-15,0.6099290780141844,0.45553785666426466,141,94.0,29.30160140991211,-4.427690636888137,0
aal,2016-06-16,1.5294117647058822,0.8895842024753163,17,92.33333333333333,28.00421714782715,0.6863377780350843,1
aapl,2016-04-04,0.4855421686746988,0.5218806733784453,830,561.0,25.648075103759766,-1.1788819763072445,0
aapl,2016-04-05,0.8947755702722591,0.6461789723430499,2718,1280.0,25.345714569091797,1.0472550079941634,1
aapl,2016-04-06,0.6415241057542769,0.6739472815670782,1286,1611.3333333333333,25.611148834228516,-2.1809676146580914,0
aapl,2016-04-07,0.46153846153846156,0.6659460458549992,1391,1798.3333333333333,25.05257797241211,0.11056154331183787,1
aapl,2016-04-08,0.541439205955335,0.5481672577493578,2015,1564.0,25.080276489257812,0.33128029441593654,1
aapl,2016-04-11,0.5771428571428572,0.5767479222402276,875,1228.0,25.163362503051758,1.3025389739547588,1
aapl,2016-04-12,0.5657828914457229,0.596455607366944,1999,1243.6666666666667,25.491125106811523,1.448757775245224,1
aapl,2016-04-13,0.4445054945054945,0.5291437476980249,1820,1564.6666666666667,25.860429763793945,0.05353173363087382,1
aapl,2016-04-14,0.47513812154696133,0.4951421691660596,1810,1876.3333333333333,25.8742733001709,-2.0071547301621195,0
aapl,2016-04-15,0.5311720698254364,0.48360522862596406,1604,1744.6666666666667,25.354936599731445,-2.1574570446787122,0
aapl,2016-04-18,1.1153039832285114,0.6874956541935747,1908,1850.0,24.80791473388672,-0.5303505357170835,0
aapl,2016-04-19,0.4918032786885246,0.6917599155055418,2623,1835.0,24.676345825195312,0.20578918110374378,1
aapl,2016-04-20,0.5720451527224436,0.7263841382131598,3012,2514.3333333333335,24.727127075195312,-1.0827948734879023,0
aapl,2016-04-21,0.5052391799544419,0.52302920378847,2195,2610.0,24.459383010864258,-0.27367166309477664,0
aapl,2016-04-22,0.4518647007805724,0.5097163444858193,2306,2504.3333333333335,24.392444610595703,-0.5677605467216074,0
aapl,2016-04-25,0.40015785319652725,0.4146116385776357,1267,1432.6666666666667,24.25395393371582,-0.6946964770604636,0
aapl,2016-04-26,0.49838187702265374,0.4226280479616415,3090,1813.3333333333333,24.08546257019043,-6.257780997502405,0
aapl,2016-04-27,0.5567648714580596,0.48510153389241356,10658,5005.0,22.5782470703125,-3.0566325468612265,0
aapl,2016-04-28,0.6274489899502589,0.5608652461436574,9851,7866.333333333333,21.888113021850586,-1.1494312970696696,0
aapl,2016-04-29,0.5458898643256185,0.5767012419113123,5012,8507.0,21.636524200439453,-0.10666647860455569,0
aapl,2016-05-02,0.46688741721854304,0.702217320026532,1208,2655.0,21.613445281982422,1.6445766599274325,1
aapl,2016-05-03,0.4446014697569248,0.6963075490077005,3538,2701.6666666666665,21.968894958496094,-1.040125966007377,0
aapl,2016-05-04,0.4787807737397421,0.4634232202384034,4265,3003.6666666666665,21.74039077758789,-0.40588772322991407,0
aapl,2016-05-05,0.5697786333012512,0.4977202922659727,3117,3640.0,21.652149200439453,-0.5576921416756031,0
aapl,2016-05-06,0.4377401998462721,0.4954332022957552,2602,3328.0,21.531396865844727,0.07548287647782814,1
aapl,2016-05-09,0.9319371727748691,0.6877376496650865,4775,3326.6666666666665,21.547649383544922,0.6789485582854526,1
aapl,2016-05-10,0.68689601855431,0.69657572074105,2587,2774.6666666666665,21.693946838378906,-0.9741006495938564,0
aapl,2016-05-11,0.47739463601532567,0.6987426091148349,2610,3324.0,21.48262596130371,-2.3457165324982543,0
aapl,2016-05-12,0.5559739815131804,0.5734215453609387,2921,2706.0,20.97870445251465,0.19928387273506765,1
aapl,2016-05-13,0.4672268907563025,0.5001985027616028,4760,3430.3333333333335,21.020511627197266,3.7118804965373675,2
aapl,2016-05-16,0.4167539267015707,0.45051818990121745,955,1873.0,21.80076789855957,-0.41541114907495125,0
aapl,2016-05-17,0.7523436168399523,0.5379531494344759,5867,2624.0,21.710205078125,1.1445125808265288,1
aapl,2016-05-18,0.7896802040415931,0.6529259158610388,5097,3973.0,21.958681106567383,-0.3807369496206525,0
aapl,2016-05-19,0.7200147167034584,0.7540128458616678,2718,4560.666666666667,21.875076293945312,1.0828122111739225,1
aapl,2016-05-20,0.4788844621513944,0.6628597942988154,1255,3023.3333333333335,22.111942291259766,1.2707467403247463,1
aapl,2016-05-23,0.4749262536873156,0.4797226552517049,1017,1498.0,22.392929077148438,1.5244357405541198,1
aapl,2016-05-24,0.4574881312041433,0.46732653409425434,2317,1456.3333333333333,22.734294891357422,1.7568874326534534,1
aapl,2016-05-25,0.8270606531881805,0.5864916793598798,3215,2183.0,23.133710861206055,0.792976872181228,1
aapl,2016-05-26,0.5117855038302888,0.5987780960742042,3394,2975.3333333333335,23.317155838012695,-0.05971416546795005,0
aapl,2016-05-27,0.493406093678945,0.6107507502324714,2199,2936.0,23.303232192993164,-0.48831992849662775,0
aapl,2016-05-31,0.6190476190476191,0.5463343076370479,1407,859.0,23.189437866210938,-1.4019557912094305,0
aapl,2016-06-01,0.48522727272727273,0.558488981585008,1760,1257.0,22.86433219909668,-0.7515748703127767,0
aapl,2016-06-02,0.5623787976729153,0.5555512298159356,1547,1571.3333333333333,22.692489624023438,0.20465816060653008,1
aapl,2016-06-03,0.5103900838497994,0.5193320514166625,2743,2016.6666666666667,22.73893165588379,0.7250949504137294,1
aapl,2016-06-06,0.5141242937853108,0.5006694430734123,708,1150.6666666666667,22.903810501098633,0.4055730949694025,1
aapl,2016-06-07,0.8154477101845523,0.5980260589364564,2926,1427.3333333333333,22.996702194213867,-0.09090234260147323,0
aapl,2016-06-08,0.5797872340425532,0.6364530793374721,376,1336.6666666666667,22.975797653198242,0.7176196783396316,1
aapl,2016-06-15,0.6818181818181818,0.6923510420150958,330,1210.6666666666667,22.55780601501465,0.4220503844366119,1
aapl,2016-06-16,0.6589595375722543,0.6401883178109964,519,408.3333333333333,22.653011322021484,-2.2757496146657563,0
adbe,2016-03-28,1.3888888888888888,1.3888888888888888,36,36.0,92.4000015258789,0.8874455425139427,1
adbe,2016-03-29,0.640625,1.0147569444444444,64,50.0,93.22000122070312,0.6007268303589886,1
adbe,2016-03-30,0.7058823529411765,0.9117987472766885,51,50.333333333333336,93.77999877929688,0.021331064961960244,1
adbe,2016-03-31,0.7560975609756098,0.7008683046389287,41,52.0,93.80000305175781,1.4498939937146238,1
adbe,2016-04-01,0.42857142857142855,0.630183780829405,56,49.333333333333336,95.16000366210938,-0.693572548034882,0
adbe,2016-04-04,0.6,0.5396029258098224,10,31.333333333333332,94.5,-0.3492082868303603,0
adbe,2016-04-05,1.065217391304348,0.7734632683658171,46,28.333333333333332,94.16999816894531,1.3061520450780018,1
adbe,2016-04-06,0.32432432432432434,0.6631805718762241,37,31.0,95.4000015258789,-1.6981160594033873,0
adbe,2016-04-07,0.2222222222222222,0.5372546459502981,27,36.666666666666664,93.77999877929688,0.30923535860758466,1
adbe,2016-04-08,0.5625,0.3696821821821823,32,32.0,94.06999969482422,-1.1906056662224662,0
adbe,2016-04-11,0.9545454545454546,0.8423391215526049,22,43.666666666666664,92.94999694824219,0.5056495278475737,1
adbe,2016-04-12,0.53125,0.678598484848485,32,24.666666666666668,93.41999816894531,1.1881830786853342,1
adbe,2016-04-13,0.7857142857142857,0.7571699134199136,42,32.0,94.52999877929688,-0.09520399772853239,0
adbe,2016-04-14,0.5526315789473685,0.6231986215538848,38,37.333333333333336,94.44000244140625,0.7623900911585046,1
adbe,2016-04-15,0.5357142857142857,0.6246867167919801,28,36.0,95.16000366210938,1.460697074565065,1
adbe,2016-04-18,1.1538461538461537,0.9805749805749807,13,19.0,96.55000305175781,-0.031078620137714452,0
adbe,2016-04-19,0.40540540540540543,0.7621747621747623,37,20.333333333333332,96.5199966430664,-0.19684502550733063,0
adbe,2016-04-20,0.6216216216216216,0.7269577269577271,37,29.0,96.33000183105469,0.04152487778159575,1
adbe,2016-04-21,0.4375,0.4881756756756758,32,35.333333333333336,96.37000274658203,-1.639516224991211,0
adbe,2016-04-22,0.3076923076923077,0.4556046431046432,26,31.666666666666668,94.79000091552734,1.0655154831473501,1
adbe,2016-04-25,0.5,0.5692640692640695,10,16.333333333333332,95.80000305175781,0.3653428632272693,1
adbe,2016-04-26,0.25,0.4621212121212122,36,19.0,96.1500015258789,-0.5304234301995336,0
adbe,2016-04-27,0.7727272727272727,0.5075757575757577,44,30.0,95.63999938964844,-2.091175253830535,0
adbe,2016-04-28,1.12,0.7142424242424245,25,35.0,93.63999938964844,0.6193953810713193,1
adbe,2016-04-29,0.4473684210526316,0.780031897926635,38,35.666666666666664,94.22000122070312,0.7217154493374789,1
adbe,2016-05-02,1.125,0.6741452991452993,8,16.0,94.9000015258789,-1.3066362948702226,0
adbe,2016-05-03,1.119047619047619,0.8249389499389501,42,21.0,93.66000366210938,-0.7687392617457323,0
adbe,2016-05-04,0.8787878787878788,1.040945165945166,33,27.666666666666668,92.94000244140625,0.6025366299584389,1
adbe,2016-05-05,0.6415094339622641,0.8797816439325875,53,42.666666666666664,93.5,0.8556182371741272,1
adbe,2016-05-06,0.6666666666666666,0.7289879931389366,24,36.666666666666664,94.30000305175781,0.3287354703727985,1
adbe,2016-05-09,1.0,0.7603686635944702,6,19.333333333333332,94.61000061035156,2.0188098725219428,2
adbe,2016-05-10,0.9473684210526315,0.8395989974937343,19,15.333333333333334,96.5199966430664,-0.43514109361034725,0
adbe,2016-05-11,0.07142857142857142,0.6729323308270678,28,17.666666666666668,96.0999984741211,-0.1456809488775801,0
adbe,2016-05-12,0.6216216216216216,0.5468062047009417,74,40.333333333333336,95.95999908447266,0.010423235020740051,1
adbe,2016-05-13,0.49019607843137253,0.39441542382718864,51,51.0,95.97000122070312,1.3129124936998027,1
adbe,2016-05-16,0.8823529411764706,0.7062388591800358,17,27.0,97.2300033569336,-1.3370389868089139,0
adbe,2016-05-17,1.044776119402985,0.7590430201931518,67,34.666666666666664,95.93000030517578,0.8026651106190608,1
adbe,2016-05-18,0.64,0.8557096868598185,50,44.666666666666664,96.69999694824219,-0.8479831651526437,0
adbe,2016-05-19,1.2291666666666667,0.9713142620232174,48,55.0,95.87999725341797,1.0429704095181958,1
adbe,2016-05-20,0.9166666666666666,0.9286111111111112,60,52.666666666666664,96.87999725341797,-0.268367582789919,0
adbe,2016-05-23,0.45454545454545453,1.0278681142742785,11,37.666666666666664,96.62000274658203,3.11529126606489,2
adbe,2016-05-24,0.6842105263157895,1.0027737327508497,57,30.333333333333332,99.62999725341797,-0.020070905969760133,0
adbe,2016-05-25,0.8440366972477065,0.6609308927029837,109,59.0,99.61000061035156,-0.24093751862158674,0
adbe,2016-05-26,0.7155172413793104,0.7479214883142689,116,94.0,99.37000274658203,0.7748783554228922,1
adbe,2016-05-27,1.16,0.9065179795423391,75,100.0,100.13999938964844,-0.6690614869472089,0
adbe,2016-05-31,-0.2222222222222222,0.6044973544973548,9,13.666666666666666,99.47000122070312,0.5730367827778693,1
adbe,2016-06-01,0.6511627906976745,0.5596468561584844,43,18.666666666666668,100.04000091552734,0.12994527411862578,1
adbe,2016-06-02,0.7142857142857143,0.3810754275870558,35,29.0,100.16999816894531,-1.4675064865468435,0
adbe,2016-06-03,1.075,0.813482834994463,40,39.333333333333336,98.69999694824219,0.4255378027621326,1
adbe,2016-06-06,1.0,0.8024691358024695,9,16.0,99.12000274658203,-0.6053330174431548,0
adbe,2016-06-07,0.40476190476190477,0.6904761904761907,42,21.0,98.5199966430664,0.16240729553520517,1
adbe,2016-06-08,0.88,0.7615873015873019,25,25.333333333333332,98.68000030517578,-0.6181603247518153,0
adbe,2016-06-09,0.7083333333333334,0.6643650793650796,24,30.333333333333332,98.06999969482422,-0.9992896502326709,0
adbe,2016-06-10,1.5,1.0294444444444448,32,27.0,97.08999633789062,-0.13389356094478666,0
adbe,2016-06-13,0.6666666666666666,0.8191311612364247,6,47.0,96.95999908447266,0.020631469317056172,1
adbe,2016-06-14,1.3636363636363635,0.9783549783549786,22,16.333333333333332,96.9800033569336,0.04123869328569452,1
adbe,2016-06-15,1.1176470588235294,1.0493166963755203,34,20.666666666666668,97.0199966430664,0.1752275862936692,1
adbe,2016-06-16,0.9166666666666666,1.1326500297088533,12,22.666666666666668,97.19000244140625,-1.6565496140636404,0
adp,2016-03-28,1.0,1.0,1,1.0,77.24794006347656,1.279718148329656,1
adp,2016-03-29,1.0,1.0,6,3.5,78.23649597167969,-0.3130980844330167,0
adp,2016-03-30,0.5483870967741935,0.8494623655913979,31,12.666666666666666,77.99153900146484,0.6281727173187646,1
adp,2016-03-31,1.35,0.9661290322580646,20,19.0,78.48146057128906,0.6130816016997498,1
adp,2016-04-01,1.2608695652173914,1.053085553997195,23,24.666666666666668,78.96261596679688,-0.6093458146195885,0
adp,2016-04-04,-0.3333333333333333,0.5252525252525252,3,11.0,78.48146057128906,0.04458174333865639,1
adp,2016-04-05,0.5925925925925926,0.419753086419753,27,12.666666666666666,78.51644897460938,1.214452040498637,1
adp,2016-04-06,0.5161290322580645,0.2584627638391079,31,20.333333333333332,79.4699935913086,-1.1448412875561975,0
adp,2016-04-07,1.2580645161290323,0.7889287136598965,31,29.666666666666668,78.56018829345703,0.5901986794070169,1
adp,2016-04-08,0.88,0.884731182795699,25,29.0,79.02384948730469,-0.6863610410459242,0
adp,2016-04-11,1.0,0.6601307189542484,2,8.333333333333334,78.48146057128906,0.44584659719588693,1
adp,2016-04-12,0.4,0.5777777777777778,15,7.666666666666667,78.83136749267578,0.14429109462927858,1
adp,2016-04-13,0.45454545454545453,0.6181818181818182,11,9.333333333333334,78.94511413574219,0.02216961904013548,1
adp,2016-04-14,0.42857142857142855,0.4277056277056277,14,13.333333333333334,78.96261596679688,-0.12187689255084289,0
adp,2016-04-15,0.5806451612903226,0.4879206814690686,31,18.666666666666668,78.86637878417969,0.6100893725886847,1
adp,2016-04-18,1.0,0.8589743589743589,2,10.666666666666666,79.3475341796875,0.044095136266086854,1
adp,2016-04-19,0.8125,0.7708333333333334,16,7.333333333333333,79.38252258300781,-0.6832790860702542,0
adp,2016-04-20,0.1,0.6375000000000001,20,12.666666666666666,78.84011840820312,-0.8544057461524979,0
adp,2016-04-21,0.5714285714285714,0.4946428571428571,14,16.666666666666668,78.16650390625,0.3357884092825669,1
adp,2016-04-22,0.6190476190476191,0.43015873015873013,21,18.333333333333332,78.4289779663086,-0.07808485012854582,0
adp,2016-04-25,0.3333333333333333,0.526984126984127,6,10.666666666666666,78.36773681640625,0.23437919838127375,1
adp,2016-04-26,1.25,0.5944444444444446,28,13.0,78.5514144897461,0.3675349709898912,1
adp,2016-04-27,0.8571428571428571,0.8134920634920636,7,13.666666666666666,78.84011840820312,-1.131817624068443,0
adp,2016-04-28,1.3333333333333333,1.146825396825397,12,15.666666666666666,77.94779205322266,-0.7407231226533084,0
adp,2016-04-29,0.8148148148148148,1.0017636684303353,54,24.333333333333332,77.37041473388672,1.1193958837778295,1
adp,2016-05-02,1.0,0.40476190476190493,1,3.3333333333333335,78.23649597167969,-0.6932976706875538,0
adp,2016-05-03,1.4375,0.6458333333333335,16,6.333333333333333,77.69408416748047,-0.47292100108027313,0
adp,2016-05-04,1.6140350877192982,1.350511695906433,57,24.666666666666668,77.32665252685547,-2.194801387893608,0
adp,2016-05-05,0.8666666666666667,1.3060672514619884,30,34.333333333333336,75.62948608398438,0.46267956890146955,1
adp,2016-05-06,0.13043478260869565,0.870378845664887,23,36.666666666666664,75.97940826416016,0.3569415629816941,1
adp,2016-05-09,1.0,0.7692307692307695,1,5.333333333333333,76.2506103515625,1.5373832336767368,1
adp,2016-05-10,1.875,1.2916666666666667,8,3.6666666666666665,77.4228744506836,-2.067782810967833,0
adp,2016-05-11,1.2222222222222223,1.3657407407407407,9,6.0,75.82193756103516,-0.149977868076423,0
adp,2016-05-12,1.0,1.3657407407407407,25,14.0,75.70822143554688,-0.9013296882828814,0
adp,2016-05-13,1.45,1.224074074074074,20,18.0,75.02584075927734,1.0960680763168806,1
adp,2016-05-17,1.0,1.0952380952380951,5,4.333333333333333,74.66716766357422,0.292895259163517,1
adp,2016-05-18,1.3888888888888888,1.1296296296296298,18,8.0,74.8858642578125,-0.5373778455168621,0
adp,2016-05-19,0.8235294117647058,1.070806100217865,17,13.333333333333334,74.48344421386719,0.38759793147260524,1
adp,2016-05-20,1.1428571428571428,1.1184251478369125,14,16.333333333333332,74.77214050292969,-0.2574043414369065,0
adp,2016-05-23,0.3333333333333333,0.7373737373737375,6,9.666666666666666,74.57967376708984,2.5923584804037336,2
adp,2016-05-24,0.4166666666666667,0.36111111111111116,12,10.0,76.51304626464844,0.06864287140191383,1
adp,2016-05-25,0.36363636363636365,0.3712121212121213,11,9.666666666666666,76.56556701660156,0.2056578170397838,1
adp,2016-05-26,0.5,0.42676767676767685,12,11.666666666666666,76.72303009033203,0.38768959494903665,1
adp,2016-05-27,1.0,0.6212121212121212,7,10.0,77.02047729492188,-0.2271964536115445,0
adp,2016-05-31,0.0,0.17857142857142863,5,8.0,76.84548950195312,0.31879536455059476,1
adp,2016-06-01,0.7,0.3285714285714286,10,7.333333333333333,77.09046936035156,-0.034074257932337204,0
adp,2016-06-02,0.625,0.4416666666666667,8,7.666666666666667,77.06420135498047,-0.8627398646009699,0
adp,2016-06-03,0.7368421052631579,0.687280701754386,19,12.333333333333334,76.39933776855469,0.4122505171356261,1
adp,2016-06-06,0.3333333333333333,0.7333333333333334,6,12.333333333333334,76.71429443359375,-0.9351178745583333,0
adp,2016-06-07,1.3333333333333333,0.9555555555555556,9,8.333333333333334,75.9969253540039,1.019197839107422,1
adp,2016-06-08,0.42857142857142855,0.6984126984126985,7,7.333333333333333,76.771484375,0.4700975653191497,1
adp,2016-06-09,1.0555555555555556,0.9391534391534392,18,11.333333333333334,77.13238525390625,-0.6162279018498307,0
adp,2016-06-10,1.5,0.9947089947089948,10,11.666666666666666,76.65707397460938,0.08036748292825635,1
adp,2016-06-13,0.4,1.2267399267399268,10,12.333333333333334,76.71868133544922,0.3786122278662374,1
adp,2016-06-14,1.4545454545454546,1.0705627705627707,22,15.333333333333334,77.00914764404297,0.1371740889380746,1
adp,2016-06-15,2.0,1.284848484848485,5,12.333333333333334,77.11478424072266,0.47938237298725817,1
adp,2016-06-16,2.0,1.8181818181818183,4,10.333333333333334,77.48445892333984,-0.47709526239697597,0
adsk,2016-03-28,1.0,1.0,1,1.0,57.11000061035156,1.9611257571616303,1
adsk,2016-03-29,0.5,0.75,22,11.5,58.22999954223633,-0.566714784392297,0
adsk,2016-03-30,1.3157894736842106,0.9385964912280702,19,14.0,57.900001525878906,0.7081171616702964,1
adsk,2016-03-31,0.6666666666666666,0.827485380116959,24,21.666666666666668,58.310001373291016,-0.9260862678948434,0
adsk,2016-04-01,1.1764705882352942,1.0529755761953905,17,20.0,57.77000045776367,0.7270177698066371,1
adsk,2016-04-04,0.0,0.6309523809523809,3,9.666666666666666,58.189998626708984,-1.855985636441837,0
adsk,2016-04-05,0.7,0.65,20,11.666666666666666,57.11000061035156,1.1731713566535573,1
adsk,2016-04-06,0.6818181818181818,0.46060606060606063,22,15.0,57.779998779296875,-2.4056756992291373,0
adsk,2016-04-07,0.3888888888888889,0.5902356902356902,18,20.0,56.38999938964844,0.6561428194529872,1
adsk,2016-04-08,0.8235294117647058,0.6314121608239255,17,19.0,56.7599983215332,0.19379953066318567,1
adsk,2016-04-11,0.5,0.662962962962963,4,6.0,56.869998931884766,-1.6704778983331892,0
adsk,2016-04-12,0.6666666666666666,0.5888888888888889,3,4.0,55.91999816894531,3.201003172638517,2
adsk,2016-04-13,1.1666666666666667,0.7777777777777777,6,4.333333333333333,57.709999084472656,0.6411414875270527,1
adsk,2016-04-14,0.42105263157894735,0.7514619883040936,19,9.333333333333334,58.08000183105469,0.5853931252957301,1
adsk,2016-04-15,-0.16666666666666666,0.47368421052631576,6,10.333333333333334,58.41999816894531,1.2324567669806274,1
adsk,2016-04-18,2.0,0.5,1,3.0,59.13999938964844,-0.01690619147174388,0
adsk,2016-04-19,1.0714285714285714,0.6071428571428571,28,11.0,59.130001068115234,0.4397062689609932,1
adsk,2016-04-20,0.8260869565217391,1.2991718426501035,23,17.333333333333332,59.38999938964844,1.1449744269475426,1
adsk,2016-04-21,1.3333333333333333,1.0769496204278812,6,19.0,60.06999969482422,-0.8823019510395325,0
adsk,2016-04-22,0.5714285714285714,0.9102829537612146,7,12.0,59.540000915527344,0.755795693684802,1
adsk,2016-04-25,0.0,0.611111111111111,3,5.666666666666667,59.9900016784668,1.700277737169209,1
adsk,2016-04-26,0.9444444444444444,0.648148148148148,18,7.666666666666667,61.0099983215332,0.6392447386907252,1
